09:06:34.263 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:06:34.266 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:06:34.300 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:06:34.300 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:06:34.303 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 600000ms
09:06:34.398 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:06:34.399 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1100ms
09:06:37.018 [qtp2017547691-20] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:37.603 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:37.746 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
